C read: 69#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 70#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 71#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 72#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 73#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 74#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 75#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 76#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 77#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 78#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 79#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 80#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 81#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 82#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 83#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 84#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 85#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 86#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 87#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 88#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 89#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 90#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 91#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 92#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 93#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 94#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 95#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 96#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 97#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 98#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 99#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 100#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 101#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 102#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 103#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 104#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 105#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 106#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 107#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 108#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 109#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 110#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 111#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 112#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 113#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 114#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 115#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 116#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 117#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 118#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 119#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 120#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 121#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 122#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 123#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 124#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 125#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 126#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 127#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 128#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 129#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 130#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 131#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 132#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 133#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 134#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 135#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 136#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
C read: 137#2535,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,26,24,14,2,6,6,16,0,0,12,22,12,12,32,6,18,38,22,12,20,0,0,0,0,0,0,0,0,0,0,1568,162,508,426,1470,174,236,164,1394,0,0,530,382,706,1208,376,28,906,726,818,396,380,0,10,0,110,0,0,0,0#
